1147,-32768,-10861
-938,-32768,-11521
5821,-32768,-11414
31954,-32768,-9760
32767,-32768,-9200
32767,-32768,-8174
32767,-32768,-7211
32767,-32768,-6667
32767,-32768,-5555
32767,-32768,-5074
32767,-32768,-3773
32767,-32768,-3118
32767,-32768,-1976
32767,-32768,-1301
32767,-32768,-577
32767,-32768,441
32767,-32768,1520
32767,-32768,2128
32767,-32768,2894
32767,-32768,3665
32767,-32768,4094
32767,-32768,4624
32767,-32768,5314
32767,-32768,5819
32767,-32768,6330
32767,-32768,6660
32767,-32768,6946
32767,-32768,7109
32767,-32768,7228
32767,-32768,7205
32767,-32768,7053
32767,-32768,6839
32767,-32768,6492
32767,-32768,6047
32767,-32768,5593
32767,-32768,5322
32767,-32768,4926
32767,-32768,4407
32767,-32768,3744
32767,-31781,3253
32767,-32268,2603
32767,-27240,2001
32767,-26720,1048
32767,-14244,579
32767,-15271,59
32767,-14344,-615
32767,-9414,-1550
32767,-3087,-2219
32767,5262,-3319
32767,2977,-3725
32767,9313,-4581
32767,17704,-5353
32767,18876,-6065
32767,29760,-6746
32767,32767,-7534
32767,32767,-8008
32767,32767,-8958
32767,32767,-9435
32767,32767,-9576
32767,32767,-10557
32767,32767,-11256
32767,32767,-11512
32767,32767,-11834
32767,32767,-12429
32767,32767,-12499
32767,32767,-13162
32767,32767,-13307
28590,32767,-13293
27096,32767,-12436
15190,32767,-12493
9682,32767,-11901
1494,32767,-11423
-4886,32767,-10764
-12465,32767,-9488
-7222,32767,-8899
-15463,32767,-8190
-20156,32767,-7844
-23510,32767,-7423
-24703,32767,-6691
-28990,32767,-6409
-32768,32767,-6152
-32768,32767,-5887
-32768,32767,-5559
-32768,32767,-5494
-32768,32767,-5085
-32768,32767,-4810
-32768,32767,-4868
-32768,32767,-4680
-32768,32767,-4911
-32768,32767,-5360
-32768,32767,-5250
-32768,32767,-5407
-32768,32767,-5558
-32768,32767,-5630
-32768,32767,-5927
-32768,32767,-6254
-32768,32767,-6662
-32768,32767,-7334
-32768,32767,-7461
-32768,32767,-8082
-32768,28476,-8735
-32768,27742,-9045
-32768,25755,-9860
-32768,9741,-12678
195,-32768,-17645
32767,-32768,-9328
32767,-32768,-8521
32767,-32768,-7375
32767,-32768,-6680
32767,-32768,-5922
32767,-32768,-5173
32767,-26231,-4564
32767,-20259,-3674
32767,-22005,-3279
32767,-13079,-2670
32767,-8005,-2151
32767,-1,-1902
32767,6323,-1647
32767,8663,-1471
32767,12401,-1328
32767,19517,-1444
32767,23440,-1389
32767,26618,-1461
32767,31279,-1472
32767,32767,-1824
32767,32767,-2194
32767,32767,-2513
32767,32767,-3080
32767,32767,-3624
32767,32767,-4202
32767,32767,-4952
32767,32767,-6007
32767,32767,-6652
32767,32767,-7856
31984,32767,-9061
24032,32767,-10407
22953,32767,-11413
16772,32767,-12543
7880,32767,-13954
1649,32767,-14741
-32768,7698,-22863
-32768,4777,-22766
-32768,1592,-22660
4215,-32768,-11624
32767,-32768,-9200
32767,-32768,-8898
32767,-32768,-8407
32767,-32768,-7912
32767,-32768,-7393
32767,-32768,-6942
32767,-32768,-6681
32767,-32768,-6410
32767,-31085,-6162
32767,-27062,-6076
32767,-6179,-5684
32767,-9990,-5668
32767,-4050,-5809
32767,7184,-5978
32767,12174,-6183
32767,26248,-6634
32767,32767,-7371
32767,32767,-7151
32767,32767,-7963
32767,32767,-9036
32767,32767,-10301
32767,32767,-10665
32767,32767,-12453
32767,32767,-13414
32386,32767,-15021
17349,32767,-16803
1811,32767,-18388
5705,-32768,-10033
6953,-32768,-10186
15945,-32768,-9743
27811,-32768,-9136
32767,-32768,-8865
32767,-32768,-9086
32767,-32768,-8457
32767,-32768,-7972
32767,-32768,-7361
32767,-32768,-7333
32767,-32768,-7295
32767,-11327,-7326
32767,-8703,-7298
32767,1990,-7431
32767,24413,-8038
32767,32767,-8666
32767,32767,-8777
32767,32767,-9264
32767,32767,-10152
32767,32767,-11547
32767,32767,-13223
32767,32767,-13977
26798,32767,-15477
4095,32767,-16747
-8395,32767,-17181
-32768,1511,-17549
-6028,-32768,-9487
-3431,-32768,-9373
15977,-32768,-8636
29796,-32768,-8401
27591,-32768,-8926
32767,-32768,-8320
32767,-32768,-8311
32767,-32768,-7368
32767,-32768,-7230
32767,-32517,-7095
32767,-23590,-7382
32767,-18488,-6968
32767,14434,-7505
32767,20148,-7533
32767,30075,-6941
32767,32767,-7349
32767,32767,-9092
32767,32767,-10601
32426,32767,-12292
11829,32767,-14728
-7555,32767,-15630
-2496,32767,-14684
10798,-32768,-8269
12273,-32768,-8696
28830,-32768,-7888
32767,-32768,-7300
32767,-32768,-6918
32767,-32768,-6785
32767,-32768,-6236
32767,-25681,-5912
32767,-10130,-5773
32767,16257,-5698
32767,26587,-5747
32767,32767,-6546
32767,32767,-7532
32767,32767,-7377
32767,32767,-8254
25984,32767,-10752
9352,32767,-12714
5286,-32768,-7762
9500,-32768,-7638
25753,-32768,-7370
27617,-32768,-7538
32767,-32768,-5974
32767,-32768,-5410
32767,-26635,-4428
32767,-5704,-4282
32767,1427,-4126
32767,6541,-3537
32767,32767,-3836
32767,32767,-4827
32767,32767,-6107
32767,32767,-7897
31674,32767,-8255
-9074,32767,-10565
-7355,-32768,-7545
15357,-32768,-6474
26922,-32768,-6220
32767,-32768,-5286
32767,-32768,-4258
32767,-32768,-4439
32767,-28851,-3373
32767,-16336,-2820
32767,4588,-2446
32767,32767,-3029
32767,32767,-2918
32767,32767,-4193
32767,32767,-5098
29480,32767,-6672
15758,32767,-7867
-14550,32767,-9355
16808,-32768,-5704
32767,-32768,-4664
32767,-32768,-4115
32767,-32768,-3566
32767,-32308,-2635
32767,-6834,-2049
32767,11344,-1614
32767,32767,-2123
32767,32767,-1569
32767,32767,-2291
32767,32767,-4080
28751,32767,-4710
-2498,32767,-6711
-23610,32767,-8157
-32768,32767,-8995
-32768,32767,-9121
-32768,-5777,-9840
105,-32768,-6068
15657,-32768,-5474
28939,-32768,-4671
32767,-32768,-1827
32767,-27734,-1414
32767,-9383,-1013
32767,-15,-886
32767,25474,-1537
32767,29888,-1058
32767,32767,-1308
32767,32767,-2811
-349,32767,-4440
-12200,32767,-4964
-25958,32767,-6428
-32768,32767,-7596
-32768,32767,-8372
-32768,25207,-8729
-32768,102,-8679
-32768,-9291,-8768
8528,-32768,-3926
21786,-32768,-2612
32767,-32768,-1381
32767,-30795,-739
32767,-14903,-111
32767,553,173
32767,23506,-263
32767,32767,-19
32767,32767,-1341
22647,32767,-1597
8514,32767,-2455
-12443,32767,-3518
-32768,32767,-4792
-32768,32767,-5670
-32768,32767,-6753
-32768,16200,-7472
-32768,4414,-6947
2173,-32768,-2505
15796,-32768,-1797
32767,-32768,-588
32767,-32768,223
32767,-24302,795
32767,1668,754
32767,19673,427
32767,32767,596
32767,32767,456
31317,32767,-67
9058,32767,-1397
-11441,32767,-2565
-22402,32767,-3029
-32768,32767,-4076
-32768,32767,-4597
-32768,20886,-4833
-32768,5235,-5357
3496,-32768,-1559
16957,-32768,-817
32767,-32768,109
32767,-32768,852
32767,-21745,1574
32767,-1451,2090
32767,22693,2021
32767,32767,1752
32767,32767,1219
30303,32767,483
11339,32767,-643
-13049,32767,-1890
-32150,32767,-2979
-32768,32767,-3274
-32768,30029,-3652
-32768,13965,-3941
-32768,4410,-4077
-9156,-32768,-1530
11509,-32768,-481
32305,-32768,741
32767,-32768,852
32767,-27371,1768
32767,-3303,2234
32767,13370,2658
32767,28512,2548
32767,32767,1924
28385,32767,1076
7569,32767,-202
-14321,32767,-1398
-31676,32767,-2389
-32768,32767,-2614
-32768,23272,-3269
-32768,9350,-3373
-32768,-6522,-3501
1687,-32768,-498
16682,-32768,189
32767,-32768,1337
32767,-26650,2106
32767,-10166,2650
32767,7582,3104
32767,26795,2830
32767,32767,2695
30524,32767,1853
11925,32767,541
-3329,32767,-232
-23259,32767,-1338
-32768,32767,-2208
-32768,27348,-2685
-32768,7634,-3252
-32768,-395,-3064
-12093,-32768,-913
4080,-32768,93
22442,-32768,1241
32767,-32768,2052
32767,-18437,3006
32767,1081,3369
32767,10514,3331
32767,26865,3239
32767,32767,2536
20611,32767,1582
287,32767,374
-18734,32767,-724
-32102,32767,-1423
-32768,26933,-2045
-32768,10148,-2454
-32768,-2857,-2574
-8030,-32768,-152
7052,-32768,698
23767,-32768,1776
32767,-32768,2505
32767,-12195,3407
32767,1334,3711
32767,14994,3855
32767,26955,3357
31265,32767,2661
16858,32767,1877
-8009,32767,307
-22336,32767,-450
-32768,32767,-1087
-32768,21908,-1932
-32768,8618,-1909
-15119,-32768,-219
2790,-32768,722
16675,-32768,1663
31254,-32768,2606
32767,-17530,3370
32767,-9409,3672
32767,8344,4143
32767,28179,3588
28160,32767,2952
15118,32767,2197
-11472,32767,386
-21541,32767,-42
-32768,31752,-650
-32768,13122,-1426
-32768,1590,-1533
-23524,-32768,-397
-9059,-32768,399
9822,-32768,1565
26366,-32768,2710
32767,-22979,3231
32767,-7122,4122
32767,9201,4061
32767,18440,4067
32479,31965,3654
18436,32767,2819
-6683,32767,1039
-21644,32767,276
-32768,30564,-451
-32768,16049,-895
-32768,-959,-1124
-32768,-29731,-756
-17799,-32768,267
-1661,-32768,1186
17815,-32768,2500
28068,-32768,3235
32767,-13801,3906
32767,1992,4031
32767,11071,4611
32767,29305,3921
19509,32767,2947
1454,32767,1734
-17287,32767,660
-30676,30522,-44
-32768,18411,-504
-32768,298,-831
-32768,-16223,-684
-32768,-25240,-442
-15893,-32768,657
-1213,-32768,1379
13262,-32768,2400
26635,-30839,2980
32767,-16990,3935
32767,3942,4285
32767,21654,3975
31529,27994,3978
14331,32767,2864
-4748,32767,1511
-20304,32767,831
-32768,21444,-123
-32768,9176,-534
-32768,-5678,-614
-32768,-21420,-106
-19132,-32768,528
-8678,-32768,1193
13187,-32768,2580
22597,-30876,3099
32767,-17953,3781
32767,3272,4478
32767,21639,4017
28220,27946,3702
11181,32767,2752
-10473,32767,1145
-28825,28337,191
-32768,20630,-41
-32768,2729,-538
-32768,-10671,-250
-29185,-23302,49
-11278,-32768,1129
6913,-32768,2220
19927,-31660,3331
29359,-22213,3649
32767,-5095,4120
32767,10240,4220
29588,19433,4016
12563,32767,2979
-5592,32767,1542
-25890,28158,504
-32768,17206,-14
-32768,3710,-204
-31543,-11630,152
-24705,-25147,68
-13391,-31631,1061
8072,-31306,2422
17764,-28654,3231
29881,-15676,3742
32767,1386,4120
29654,19744,4060
21322,28602,3375
8976,32767,2745
-15464,29327,1102
-23684,23365,685
-32012,7891,14
-30723,-8994,51
-26680,-19958,157
-9291,-30667,1454
6345,-29919,2303
11050,-27949,2726
26824,-13168,3323
29775,4159,3514
27497,14016,3704
12984,28785,2685
-2091,30928,1660
-19758,23779,726
-26749,14648,122
-30682,-605,-187
-26096,-11431,247
-9204,-25171,1166
1582,-25156,1901
12985,-23574,2480
26832,-7446,3166
29612,8287,3400
25722,11963,3384
8393,27097,2465
-13366,22889,898
-20825,18134,485
-25823,4477,92
-22936,-12354,242
-13682,-21967,663
5729,-24379,1894
11150,-21784,2173
18693,-8313,2496
21635,7896,2762
16089,23696,2486
580,25767,1457
-15780,16326,423
-20260,8726,-26
-22250,-2793,31
-12172,-18020,119
2653,-20762,1225
11618,-18635,1901
18336,-7448,2182
17712,10532,2334
8415,21185,1716
-10192,13563,-12
-17876,8846,-9
-18870,-4753,-672
-16444,-8000,-205
7987,-18153,1169
15491,-14585,1775
25055,-840,1916
3791,12364,242
-11721,8872,-675
-16037,8537,-723
-12849,7380,-716
-438,-13957,-219
-2190,-4133,-224
4709,10883,-7
-2081,11232,89
-3927,-3150,-275
2967,1642,242
7556,-4806,16
-10622,329,-823
6496,3368,635
-330,-759,-95
65,-187,-94
-660,-597,-141
24,-279,-102
264,472,-55
-91,356,-114
-321,339,-123
-390,386,-105
-104,253,-96
-234,334,-97
-224,272,-92
-247,270,-92
-234,285,-101
-210,308,-112
-217,289,-86
-243,293,-108
-244,299,-97
-211,312,-91
-230,318,-112
-243,281,-84
-258,316,-74
-230,291,-87
-247,295,-65
-240,311,-94
-242,303,-89
-204,279,-103
-227,291,-91
-240,310,-74
-242,296,-81
-227,314,-89
-218,300,-94
-253,294,-86
-249,278,-88
-246,297,-92
-250,304,-73
-234,278,-66
-211,307,-77
-235,295,-85
-234,322,-89
-240,313,-95
-234,339,-88
-250,293,-87
-242,275,-85
-232,316,-94
-219,295,-95
-250,291,-93
-251,284,-91
-230,280,-66
-240,290,-71
-213,287,-73
-257,298,-78
-221,299,-102
-227,284,-103
-228,293,-98
-231,320,-85
-250,300,-102
-250,309,-90
-241,279,-68
-249,329,-78
-226,312,-96
-242,307,-85
-228,272,-113
-235,313,-94
-239,305,-80
-227,288,-107
-226,287,-104
-214,323,-76
-238,317,-79
-230,286,-101
-236,284,-99
-220,285,-90
-240,318,-96
-223,297,-84
-247,286,-83
-228,268,-99
-233,317,-90
-237,312,-81
-205,309,-95
-230,285,-90
-232,310,-93
-261,290,-81
-229,283,-77
-237,306,-83
-226,290,-93
-230,299,-80
-238,295,-123
-234,294,-84
-226,297,-93
-228,283,-90
-213,284,-88
-239,304,-78
-235,284,-79
-236,311,-102
-235,315,-100
-228,303,-77
-225,325,-68
-230,283,-87
-232,307,-73
-225,287,-118
-250,289,-90
-232,311,-73
-239,265,-122
-217,276,-85
-216,282,-91
-239,301,-107
-209,313,-103
-240,282,-95
-233,313,-76
-244,303,-80
-198,304,-95
-263,292,-114
-234,293,-99
-233,316,-90
-234,305,-92
-228,298,-116
-207,282,-90
-236,299,-122
-219,308,-78
-226,303,-90
-245,312,-88
-223,312,-89
-243,270,-95
-226,306,-99
-225,284,-99
-226,306,-94
-230,295,-92
-231,293,-105
-231,299,-104
-248,287,-71
-254,303,-88
-242,296,-104
-251,300,-86
-234,306,-69
-227,279,-79
-231,318,-98
-233,283,-84
-248,299,-66
-223,298,-81
-229,304,-81
-216,296,-84
-225,318,-86
-238,319,-91
-240,279,-82
-232,280,-91
-222,277,-98
-220,306,-86
-243,287,-74
-230,302,-89
-233,313,-92
-248,294,-72
-218,299,-97
-236,282,-90
-227,315,-81
-236,290,-85
-228,305,-85
-213,287,-99
-229,275,-92
-246,311,-68
-223,302,-102
-250,301,-85
-221,287,-83
-217,259,-100
-247,305,-82
-214,305,-86
-215,292,-84
-236,281,-79
-241,282,-83
-239,258,-98
-237,306,-90
-227,304,-96
-210,290,-75
-225,301,-108
-229,308,-99
-229,302,-90
